C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_02_637.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_02_637.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_02_637.jpg,0,0.8015661,0,21.67717
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_02_747.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_02_747.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_02_747.jpg,0,1,0,22.82484
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_02_883.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_02_883.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_02_883.jpg,0,1,0,24.19806
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_014.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_014.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_014.jpg,0,1,0,25.35508
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_132.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_132.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_132.jpg,0,1,0,26.49867
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_237.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_237.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_237.jpg,0,1,0,27.44061
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_336.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_336.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_336.jpg,0,1,0,28.37366
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_457.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_457.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_457.jpg,0,1,0,29.47956
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_558.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_558.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_558.jpg,0,1,0,30.19205
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_668.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_668.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_668.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_774.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_774.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_774.jpg,0,1,0,30.19031
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_847.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_847.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_847.jpg,-0.2,1,0,30.17986
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_03_974.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_03_974.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_03_974.jpg,0,1,0,30.18818
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_093.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_093.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_093.jpg,0,1,0,30.19019
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_208.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_208.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_208.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_316.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_316.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_316.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_432.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_432.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_432.jpg,0,1,0,30.19031
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_545.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_545.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_545.jpg,0,1,0,30.19032
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_649.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_649.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_649.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_737.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_737.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_737.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_842.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_842.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_842.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_04_925.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_04_925.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_04_925.jpg,0,1,0,30.19027
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_013.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_013.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_013.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_116.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_116.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_116.jpg,-0.15,1,0,30.18422
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_203.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_203.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_203.jpg,0,1,0,30.1902
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_295.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_295.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_295.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_401.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_401.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_401.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_512.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_512.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_512.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_617.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_617.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_617.jpg,-0.1,1,0,30.18769
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_722.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_722.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_722.jpg,0,1,0,30.18926
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_837.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_837.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_837.jpg,0,1,0,30.19022
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_05_942.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_05_942.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_05_942.jpg,0,1,0,30.19027
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_046.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_046.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_046.jpg,0,1,0,30.19036
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_142.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_142.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_142.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_249.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_249.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_249.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_360.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_360.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_360.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_468.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_468.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_468.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_594.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_594.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_594.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_711.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_711.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_711.jpg,0,1,0,30.19008
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_835.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_835.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_835.jpg,-0.3,1,0,30.1692
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_06_983.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_06_983.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_06_983.jpg,0,1,0,30.19015
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_053.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_053.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_053.jpg,0,1,0,30.19025
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_153.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_153.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_153.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_249.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_249.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_249.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_348.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_348.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_348.jpg,0,1,0,30.19031
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_458.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_458.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_458.jpg,-0.1,1,0,30.18745
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_528.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_528.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_528.jpg,-0.3,1,0,30.16935
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_642.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_642.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_642.jpg,0,1,0,30.19012
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_726.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_726.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_726.jpg,0,1,0,30.19017
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_826.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_826.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_826.jpg,0,1,0,30.19033
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_07_920.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_07_920.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_07_920.jpg,0,1,0,30.19031
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_013.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_013.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_013.jpg,0,1,0,30.1901
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_105.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_105.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_105.jpg,-0.1,1,0,30.18771
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_192.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_192.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_192.jpg,-0.3,1,0,30.1694
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_303.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_303.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_303.jpg,0,1,0,30.18986
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_416.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_416.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_416.jpg,0,1,0,30.19018
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_542.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_542.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_542.jpg,0,1,0,30.19024
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_629.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_629.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_629.jpg,0,1,0,30.19025
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_703.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_703.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_703.jpg,-0.2,1,0,30.18034
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_842.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_842.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_842.jpg,-0.5500001,1,0,30.14022
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_08_963.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_08_963.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_08_963.jpg,0,1,0,30.18847
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_082.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_082.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_082.jpg,0,1,0,30.19061
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_172.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_172.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_172.jpg,0,1,0,30.19
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_250.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_250.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_250.jpg,0,1,0,30.19025
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_330.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_330.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_330.jpg,0,1,0,30.19026
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_409.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_409.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_409.jpg,0,1,0,30.19027
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_500.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_500.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_500.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_597.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_597.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_597.jpg,0,1,0,30.19026
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_697.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_697.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_697.jpg,0,1,0,30.19025
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_799.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_799.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_799.jpg,-0.1,1,0,30.18761
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_894.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_894.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_894.jpg,0,1,0,30.19108
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_09_993.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_09_993.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_09_993.jpg,0,1,0,30.19016
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_089.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_089.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_089.jpg,0,1,0,30.19027
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_187.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_187.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_187.jpg,0,1,0,30.19025
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_286.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_286.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_286.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_383.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_383.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_383.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_484.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_484.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_484.jpg,0,1,0,30.19032
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_579.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_579.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_579.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_672.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_672.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_672.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_769.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_769.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_769.jpg,0,1,0,30.19037
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_843.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_843.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_843.jpg,0,1,0,30.19028
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_10_919.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_10_919.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_10_919.jpg,-0.15,1,0,30.18429
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_011.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_011.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_011.jpg,0,1,0,30.19022
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_106.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_106.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_106.jpg,0,1,0,30.1903
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_195.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_195.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_195.jpg,0,1,0,30.19029
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_292.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_292.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_292.jpg,0,1,0,30.19043
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_391.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_391.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_391.jpg,0,1,0,30.19031
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_512.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_512.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_512.jpg,-0.15,1,0,30.18417
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_624.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_624.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_624.jpg,0,1,0,30.18881
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_716.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_716.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_716.jpg,0,1,0,30.19008
C:\Users\jnnascimento\Documents\IMG\center_2020_09_22_22_25_11_816.jpg,C:\Users\jnnascimento\Documents\IMG\left_2020_09_22_22_25_11_816.jpg,C:\Users\jnnascimento\Documents\IMG\right_2020_09_22_22_25_11_816.jpg,0,1,0,30.19024
